Driver,Team,LapTime,Year,AirTemp,Humidity,Pressure,Rainfall,TrackTemp,DriverPoints,TeamPoints,DriverAvgQualiPos,TeamAvgQualiPos,IsStreetCircuit,F1Era,CircuitCorners,TrackAirDiff,IsHighHumidity,DriverQualiPace,DriverSeasons,CircuitLength,TeamPointsContribution,Event,CircuitId,CarEngine
BOT,Kick Sauber,104.876,2024,27.3,38.0,1016.0,False,37.6,0.0,0.0,15.25,16.81,True,GroundEffect,20,10.3,False,1.56,11,6.003,0.5,Q1,baku,Ferrari
BOT,Kick Sauber,103.618,2024,27.6,37.0,1016.1,False,37.4,0.0,0.0,15.25,16.81,True,GroundEffect,20,9.8,False,1.56,11,6.003,0.5,Q1,baku,Ferrari
ZHO,Kick Sauber,105.864,2024,27.6,37.0,1016.1,False,37.3,0.0,0.0,18.38,16.81,True,GroundEffect,20,9.7,False,-1.57,2,6.003,0.5,Q1,baku,Ferrari
ZHO,Kick Sauber,105.266,2024,26.9,37.0,1016.2,False,37.0,0.0,0.0,18.38,16.81,True,GroundEffect,20,10.1,False,-1.57,2,6.003,0.5,Q1,baku,Ferrari
OCO,Alpine,105.665,2024,26.7,36.0,1016.1,False,37.1,5.0,13.0,14.38,14.5,True,GroundEffect,20,10.4,False,0.12,8,6.003,0.38,Q1,baku,Renault
OCO,Alpine,104.504,2024,27.0,36.0,1016.2,False,37.2,5.0,13.0,14.38,14.5,True,GroundEffect,20,10.2,False,0.12,8,6.003,0.38,Q1,baku,Renault
LEC,Ferrari,103.422,2024,27.2,35.0,1016.2,False,37.1,217.0,407.0,5.06,5.5,True,GroundEffect,20,9.9,False,0.44,6,6.003,0.53,Q2,baku,Ferrari
LEC,Ferrari,102.056,2024,27.1,35.0,1016.3,False,36.8,217.0,407.0,5.06,5.5,True,GroundEffect,20,9.7,False,0.44,6,6.003,0.53,Q2,baku,Ferrari
PIA,McLaren,102.598,2024,27.1,34.0,1016.2,False,37.0,197.0,438.0,4.94,4.12,True,GroundEffect,20,9.9,False,-0.82,1,6.003,0.45,Q2,baku,Mercedes
SAI,Ferrari,103.225,2024,27.3,33.0,1016.3,False,36.7,184.0,407.0,5.6,5.5,True,GroundEffect,20,9.4,False,-0.1,9,6.003,0.45,Q2,baku,Ferrari
SAI,Ferrari,102.503,2024,26.2,35.0,1016.4,False,34.7,184.0,407.0,5.6,5.5,True,GroundEffect,20,8.5,False,-0.1,9,6.003,0.45,Q2,baku,Ferrari
PER,Red Bull Racing,102.263,2024,26.1,34.0,1016.3,False,34.8,143.0,446.0,8.19,5.19,True,GroundEffect,20,8.7,False,-3.0,13,6.003,0.32,Q2,baku,Honda RBPT
RUS,Mercedes,102.785,2024,26.2,34.0,1016.4,False,34.7,128.0,292.0,5.75,6.59,True,GroundEffect,20,8.5,False,0.84,5,6.003,0.44,Q2,baku,Mercedes
RUS,Mercedes,102.329,2024,26.7,32.0,1016.4,False,34.0,128.0,292.0,5.75,6.59,True,GroundEffect,20,7.3,False,0.84,5,6.003,0.44,Q2,baku,Mercedes
VER,Red Bull Racing,102.042,2024,26.5,32.0,1016.4,False,33.9,303.0,446.0,2.19,5.19,True,GroundEffect,20,7.4,False,3.0,9,6.003,0.68,Q2,baku,Honda RBPT
VER,Red Bull Racing,102.082,2024,27.2,40.0,1015.9,False,37.6,303.0,446.0,2.19,5.19,True,GroundEffect,20,10.4,False,3.0,9,6.003,0.68,Q2,baku,Honda RBPT
HAM,Mercedes,103.37,2024,27.3,39.0,1016.1,False,37.9,164.0,292.0,7.44,6.59,True,GroundEffect,20,10.6,False,-0.85,17,6.003,0.56,Q2,baku,Mercedes
HAM,Mercedes,102.765,2024,27.7,38.0,1016.1,False,38.4,164.0,292.0,7.44,6.59,True,GroundEffect,20,10.7,False,-0.85,17,6.003,0.56,Q2,baku,Mercedes
ALO,Aston Martin,103.587,2024,27.7,39.0,1016.0,False,38.1,50.0,74.0,9.62,10.81,True,GroundEffect,20,10.4,False,1.19,20,6.003,0.68,Q2,baku,Mercedes
ALO,Aston Martin,102.426,2024,27.5,38.0,1015.9,False,37.3,50.0,74.0,9.62,10.81,True,GroundEffect,20,9.8,False,1.19,20,6.003,0.68,Q2,baku,Mercedes
COL,Williams,103.572,2024,27.3,38.0,1016.0,False,37.6,0.0,6.0,18.0,14.78,True,GroundEffect,20,10.3,False,-3.22,0,6.003,0.0,Q2,baku,Mercedes
COL,Williams,102.473,2024,27.3,38.0,1016.0,False,37.7,0.0,6.0,18.0,14.78,True,GroundEffect,20,10.4,False,-3.22,0,6.003,0.0,Q2,baku,Mercedes
ALB,Williams,103.233,2024,26.6,36.0,1016.1,False,37.0,6.0,6.0,13.0,14.78,True,GroundEffect,20,10.4,False,1.78,4,6.003,1.0,Q2,baku,Mercedes
ALB,Williams,102.84,2024,26.6,36.0,1016.1,False,37.0,6.0,6.0,13.0,14.78,True,GroundEffect,20,10.4,False,1.78,4,6.003,1.0,Q2,baku,Mercedes
BEA,Haas F1 Team,103.18,2024,27.0,36.0,1016.2,False,37.2,6.0,28.0,11.0,13.66,True,GroundEffect,20,10.2,False,2.66,0,6.003,0.21,Q2,baku,Ferrari
BEA,Haas F1 Team,102.968,2024,26.2,35.0,1016.4,False,34.7,6.0,28.0,11.0,13.66,True,GroundEffect,20,8.5,False,2.66,0,6.003,0.21,Q2,baku,Ferrari
TSU,RB,103.777,2024,26.1,34.0,1016.3,False,34.7,22.0,34.0,11.88,12.41,True,GroundEffect,20,8.6,False,0.53,3,6.003,0.65,Q2,baku,Honda RBPT
TSU,RB,103.035,2024,26.5,33.0,1016.3,False,34.6,22.0,34.0,11.88,12.41,True,GroundEffect,20,8.1,False,0.53,3,6.003,0.65,Q2,baku,Honda RBPT
HUL,Haas F1 Team,103.479,2024,26.7,32.0,1016.4,False,33.9,22.0,28.0,11.88,13.66,True,GroundEffect,20,7.2,False,1.78,13,6.003,0.79,Q2,baku,Ferrari
HUL,Haas F1 Team,103.191,2024,26.5,32.0,1016.4,False,33.9,22.0,28.0,11.88,13.66,True,GroundEffect,20,7.4,False,1.78,13,6.003,0.79,Q2,baku,Ferrari
STR,Aston Martin,103.816,2024,27.1,40.0,1016.1,False,37.6,24.0,74.0,12.0,10.81,True,GroundEffect,20,10.5,False,-1.19,7,6.003,0.32,Q2,baku,Mercedes
STR,Aston Martin,103.404,2024,27.2,39.0,1016.0,False,37.8,24.0,74.0,12.0,10.81,True,GroundEffect,20,10.6,False,-1.19,7,6.003,0.32,Q2,baku,Mercedes
GAS,Alpine,103.64,2024,27.5,39.0,1016.1,False,38.5,8.0,13.0,14.62,14.5,True,GroundEffect,20,11.0,False,-0.12,7,6.003,0.62,Q2,baku,Renault
GAS,Alpine,103.179,2024,27.7,38.0,1016.0,False,38.1,8.0,13.0,14.62,14.5,True,GroundEffect,20,10.4,False,-0.12,7,6.003,0.62,Q2,baku,Renault
LEC,Ferrari,101.61,2024,27.8,38.0,1016.0,False,38.1,217.0,407.0,5.06,5.5,True,GroundEffect,20,10.3,False,0.44,6,6.003,0.53,Q3,baku,Ferrari
LEC,Ferrari,101.365,2024,27.4,38.0,1016.2,False,37.3,217.0,407.0,5.06,5.5,True,GroundEffect,20,9.9,False,0.44,6,6.003,0.53,Q3,baku,Ferrari
PIA,McLaren,101.827,2024,27.2,38.0,1016.0,False,37.7,197.0,438.0,4.94,4.12,True,GroundEffect,20,10.5,False,-0.82,1,6.003,0.45,Q3,baku,Mercedes
PIA,McLaren,101.686,2024,27.3,39.0,1016.0,False,38.0,197.0,438.0,4.94,4.12,True,GroundEffect,20,10.7,False,-0.82,1,6.003,0.45,Q3,baku,Mercedes
SAI,Ferrari,101.815,2024,27.3,38.0,1016.0,False,37.6,184.0,407.0,5.6,5.5,True,GroundEffect,20,10.3,False,-0.1,9,6.003,0.45,Q3,baku,Ferrari
SAI,Ferrari,101.805,2024,26.8,37.0,1016.2,False,36.8,184.0,407.0,5.6,5.5,True,GroundEffect,20,10.0,False,-0.1,9,6.003,0.45,Q3,baku,Ferrari
PER,Red Bull Racing,102.045,2024,26.6,36.0,1016.1,False,37.0,143.0,446.0,8.19,5.19,True,GroundEffect,20,10.4,False,-3.0,13,6.003,0.32,Q3,baku,Honda RBPT
PER,Red Bull Racing,101.813,2024,26.7,36.0,1016.1,False,37.1,143.0,446.0,8.19,5.19,True,GroundEffect,20,10.4,False,-3.0,13,6.003,0.32,Q3,baku,Honda RBPT
RUS,Mercedes,101.962,2024,27.1,35.0,1016.3,False,36.8,128.0,292.0,5.75,6.59,True,GroundEffect,20,9.7,False,0.84,5,6.003,0.44,Q3,baku,Mercedes
RUS,Mercedes,101.874,2024,27.1,34.0,1016.2,False,37.0,128.0,292.0,5.75,6.59,True,GroundEffect,20,9.9,False,0.84,5,6.003,0.44,Q3,baku,Mercedes
VER,Red Bull Racing,102.268,2024,27.3,33.0,1016.3,False,36.7,303.0,446.0,2.19,5.19,True,GroundEffect,20,9.4,False,3.0,9,6.003,0.68,Q3,baku,Honda RBPT
VER,Red Bull Racing,102.023,2024,26.3,36.0,1016.3,False,34.8,303.0,446.0,2.19,5.19,True,GroundEffect,20,8.5,False,3.0,9,6.003,0.68,Q3,baku,Honda RBPT
HAM,Mercedes,102.499,2024,26.1,34.0,1016.3,False,34.8,164.0,292.0,7.44,6.59,True,GroundEffect,20,8.7,False,-0.85,17,6.003,0.56,Q3,baku,Mercedes
HAM,Mercedes,102.289,2024,26.2,34.0,1016.4,False,34.7,164.0,292.0,7.44,6.59,True,GroundEffect,20,8.5,False,-0.85,17,6.003,0.56,Q3,baku,Mercedes
ALO,Aston Martin,103.014,2024,26.7,32.0,1016.4,False,34.0,50.0,74.0,9.62,10.81,True,GroundEffect,20,7.3,False,1.19,20,6.003,0.68,Q3,baku,Mercedes
ALO,Aston Martin,102.369,2024,26.7,32.0,1016.4,False,33.9,50.0,74.0,9.62,10.81,True,GroundEffect,20,7.2,False,1.19,20,6.003,0.68,Q3,baku,Mercedes
COL,Williams,102.89,2024,27.2,40.0,1015.9,False,37.6,0.0,6.0,18.0,14.78,True,GroundEffect,20,10.4,False,-3.22,0,6.003,0.0,Q3,baku,Mercedes
COL,Williams,102.53,2024,27.3,39.0,1016.1,False,37.9,0.0,6.0,18.0,14.78,True,GroundEffect,20,10.6,False,-3.22,0,6.003,0.0,Q3,baku,Mercedes
ALB,Williams,102.859,2024,27.5,39.0,1016.1,False,38.5,6.0,6.0,13.0,14.78,True,GroundEffect,20,11.0,False,1.78,4,6.003,1.0,Q3,baku,Mercedes
HAM,Mercedes,99.717,2018,29.6,70.0,1007.6,False,33.7,256.0,415.0,3.0,3.39,True,WideAero,23,4.1,False,0.39,11,4.94,0.62,Q1,marina_bay,Mercedes
HAM,Mercedes,99.403,2018,29.6,70.7,1007.5,False,33.7,256.0,415.0,3.0,3.39,True,WideAero,23,4.1,True,0.39,11,4.94,0.62,Q1,marina_bay,Mercedes
VER,Red Bull Racing,98.751,2018,29.8,69.7,1007.6,False,33.9,130.0,248.0,6.71,6.96,True,WideAero,23,4.1,False,0.25,3,4.94,0.52,Q1,marina_bay,Renault
VET,Ferrari,99.126,2018,29.7,70.1,1007.6,False,33.8,226.0,390.0,2.07,2.86,True,WideAero,23,4.1,True,0.79,11,4.94,0.58,Q1,marina_bay,Ferrari
VET,Ferrari,98.218,2018,29.7,70.0,1007.7,False,33.8,226.0,390.0,2.07,2.86,True,WideAero,23,4.1,False,0.79,11,4.94,0.58,Q1,marina_bay,Ferrari
BOT,Mercedes,99.291,2018,29.7,70.7,1007.7,False,33.4,159.0,415.0,3.79,3.39,True,WideAero,23,3.7,True,-0.4,5,4.94,0.38,Q1,marina_bay,Mercedes
BOT,Mercedes,99.956,2018,29.6,71.1,1007.8,False,33.5,159.0,415.0,3.79,3.39,True,WideAero,23,3.9,True,-0.4,5,4.94,0.38,Q1,marina_bay,Mercedes
RAI,Ferrari,98.534,2018,29.5,70.3,1007.9,False,33.2,164.0,390.0,3.64,2.86,True,WideAero,23,3.7,True,-0.78,15,4.94,0.42,Q1,marina_bay,Ferrari
RAI,Ferrari,99.281,2018,29.7,70.3,1007.9,False,33.4,164.0,390.0,3.64,2.86,True,WideAero,23,3.7,True,-0.78,15,4.94,0.42,Q1,marina_bay,Ferrari
RIC,Red Bull Racing,98.153,2018,29.7,70.9,1007.9,False,33.0,118.0,248.0,7.21,6.96,True,WideAero,23,3.3,True,-0.25,7,4.94,0.48,Q1,marina_bay,Renault
PER,Racing Point,99.119,2018,29.5,71.6,1008.1,False,32.7,46.0,91.0,11.86,11.18,True,WideAero,23,3.2,True,-0.68,7,4.94,0.51,Q1,marina_bay,Mercedes
PER,Racing Point,99.601,2018,29.5,71.0,1008.1,False,32.9,46.0,91.0,11.86,11.18,True,WideAero,23,3.4,True,-0.68,7,4.94,0.51,Q1,marina_bay,Mercedes
GRO,Haas F1 Team,98.685,2018,29.5,70.7,1008.1,False,32.9,27.0,76.0,10.64,10.11,True,WideAero,23,3.4,True,-0.53,7,4.94,0.36,Q1,marina_bay,Ferrari
OCO,Racing Point,98.912,2018,29.5,71.1,1008.0,False,32.9,45.0,91.0,10.5,11.18,True,WideAero,23,3.4,True,0.68,2,4.94,0.49,Q1,marina_bay,Mercedes
OCO,Racing Point,99.828,2018,29.6,70.7,1008.2,False,32.9,45.0,91.0,10.5,11.18,True,WideAero,23,3.3,True,0.68,2,4.94,0.49,Q1,marina_bay,Mercedes
HUL,Renault,100.013,2018,29.5,71.2,1008.2,False,32.7,52.0,86.0,10.57,10.0,True,WideAero,23,3.2,True,-0.57,7,4.94,0.6,Q1,marina_bay,Renault
HUL,Renault,98.932,2018,29.6,70.0,1007.6,False,33.7,52.0,86.0,10.57,10.0,True,WideAero,23,4.1,False,-0.57,7,4.94,0.6,Q1,marina_bay,Renault
ALO,McLaren,99.474,2018,29.7,70.4,1007.6,False,33.9,44.0,52.0,12.43,14.11,True,WideAero,23,4.2,True,1.68,16,4.94,0.85,Q1,marina_bay,Renault
ALO,McLaren,99.022,2018,29.8,69.7,1007.6,False,33.9,44.0,52.0,12.43,14.11,True,WideAero,23,4.1,False,1.68,16,4.94,0.85,Q1,marina_bay,Renault
SAI,Renault,99.401,2018,29.7,70.4,1007.6,False,33.8,34.0,86.0,9.43,10.0,True,WideAero,23,4.1,True,0.57,3,4.94,0.4,Q1,marina_bay,Renault
LEC,Sauber,99.764,2018,29.6,69.7,1007.9,False,33.3,13.0,19.0,14.07,15.43,True,WideAero,23,3.7,False,1.36,0,4.94,0.68,Q1,marina_bay,Ferrari
LEC,Sauber,100.686,2018,29.6,70.7,1007.9,False,33.0,13.0,19.0,14.07,15.43,True,WideAero,23,3.4,True,1.36,0,4.94,0.68,Q1,marina_bay,Ferrari
LEC,Sauber,99.206,2018,29.7,70.6,1008.0,False,33.1,13.0,19.0,14.07,15.43,True,WideAero,23,3.4,True,1.36,0,4.94,0.68,Q1,marina_bay,Ferrari
ERI,Sauber,100.356,2018,29.5,70.7,1008.1,False,32.9,6.0,19.0,16.79,15.43,True,WideAero,23,3.4,True,-1.36,4,4.94,0.32,Q1,marina_bay,Ferrari
ERI,Sauber,100.392,2018,29.5,71.5,1008.0,False,32.9,6.0,19.0,16.79,15.43,True,WideAero,23,3.4,True,-1.36,4,4.94,0.32,Q1,marina_bay,Ferrari
GAS,Toro Rosso,100.025,2018,29.6,71.1,1008.1,False,32.7,28.0,30.0,12.93,14.36,True,WideAero,23,3.1,True,1.43,1,4.94,0.93,Q1,marina_bay,Honda
GAS,Toro Rosso,99.614,2018,29.5,70.4,1008.1,False,33.0,28.0,30.0,12.93,14.36,True,WideAero,23,3.5,True,1.43,1,4.94,0.93,Q1,marina_bay,Honda
MAG,Haas F1 Team,99.817,2018,29.5,71.1,1007.5,False,33.8,49.0,76.0,9.57,10.11,True,WideAero,23,4.3,True,0.54,3,4.94,0.64,Q1,marina_bay,Ferrari
MAG,Haas F1 Team,99.644,2018,29.7,69.7,1007.5,False,33.9,49.0,76.0,9.57,10.11,True,WideAero,23,4.2,False,0.54,3,4.94,0.64,Q1,marina_bay,Ferrari
HAR,Toro Rosso,101.026,2018,29.6,70.6,1007.6,False,33.4,2.0,30.0,15.79,14.36,True,WideAero,23,3.8,True,-1.43,1,4.94,0.07,Q1,marina_bay,Honda
HAR,Toro Rosso,100.365,2018,29.7,70.4,1007.6,False,33.9,2.0,30.0,15.79,14.36,True,WideAero,23,4.2,True,-1.43,1,4.94,0.07,Q1,marina_bay,Honda
VAN,McLaren,100.309,2018,29.7,70.4,1007.6,False,33.8,8.0,52.0,15.79,14.11,True,WideAero,23,4.1,True,-1.68,1,4.94,0.15,Q1,marina_bay,Renault
VAN,McLaren,100.401,2018,29.6,69.7,1007.9,False,33.3,8.0,52.0,15.79,14.11,True,WideAero,23,3.7,False,-1.68,1,4.94,0.15,Q1,marina_bay,Renault
VAN,McLaren,99.864,2018,29.7,70.3,1007.9,False,33.4,8.0,52.0,15.79,14.11,True,WideAero,23,3.7,True,-1.68,1,4.94,0.15,Q1,marina_bay,Renault
SIR,Williams,102.724,2018,29.7,70.9,1007.9,False,33.0,1.0,7.0,16.5,16.61,True,WideAero,23,3.3,True,0.11,0,4.94,0.14,Q1,marina_bay,Mercedes
SIR,Williams,101.403,2018,29.6,70.1,1008.1,False,33.0,1.0,7.0,16.5,16.61,True,WideAero,23,3.4,True,0.11,0,4.94,0.14,Q1,marina_bay,Mercedes
STR,Williams,101.334,2018,29.5,71.0,1008.1,False,32.9,6.0,7.0,16.71,16.61,True,WideAero,23,3.4,True,-0.1,1,4.94,0.86,Q1,marina_bay,Mercedes
HAM,Mercedes,97.344,2018,29.5,70.7,1008.1,False,32.9,256.0,415.0,3.0,3.39,True,WideAero,23,3.4,True,0.39,11,4.94,0.62,Q2,marina_bay,Mercedes
HAM,Mercedes,98.889,2018,29.5,71.5,1008.0,False,32.9,256.0,415.0,3.0,3.39,True,WideAero,23,3.4,True,0.39,11,4.94,0.62,Q2,marina_bay,Mercedes
VER,Red Bull Racing,97.214,2018,29.6,70.9,1008.2,False,33.1,130.0,248.0,6.71,6.96,True,WideAero,23,3.5,True,0.25,3,4.94,0.52,Q2,marina_bay,Renault
VET,Ferrari,98.854,2018,29.6,71.1,1008.1,False,32.7,226.0,390.0,2.07,2.86,True,WideAero,23,3.1,True,0.79,11,4.94,0.58,Q2,marina_bay,Ferrari
VET,Ferrari,97.876,2018,29.5,70.4,1008.1,False,33.0,226.0,390.0,2.07,2.86,True,WideAero,23,3.5,True,0.79,11,4.94,0.58,Q2,marina_bay,Ferrari
BOT,Mercedes,98.425,2018,29.6,70.0,1007.6,False,33.7,159.0,415.0,3.79,3.39,True,WideAero,23,4.1,False,-0.4,5,4.94,0.38,Q2,marina_bay,Mercedes
BOT,Mercedes,97.254,2018,29.6,70.7,1007.5,False,33.7,159.0,415.0,3.79,3.39,True,WideAero,23,4.1,True,-0.4,5,4.94,0.38,Q2,marina_bay,Mercedes
RAI,Ferrari,97.194,2018,29.8,69.7,1007.6,False,33.9,164.0,390.0,3.64,2.86,True,WideAero,23,4.1,False,-0.78,15,4.94,0.42,Q2,marina_bay,Ferrari
RIC,Red Bull Racing,97.406,2018,29.7,70.1,1007.6,False,33.8,118.0,248.0,7.21,6.96,True,WideAero,23,4.1,True,-0.25,7,4.94,0.48,Q2,marina_bay,Renault
PER,Racing Point,98.342,2018,29.7,70.0,1007.7,False,33.8,46.0,91.0,11.86,11.18,True,WideAero,23,4.1,False,-0.68,7,4.94,0.51,Q2,marina_bay,Mercedes
GRO,Haas F1 Team,98.939,2018,29.7,70.6,1007.7,False,33.6,27.0,76.0,10.64,10.11,True,WideAero,23,3.9,True,-0.53,7,4.94,0.36,Q2,marina_bay,Ferrari
GRO,Haas F1 Team,98.367,2018,29.6,71.0,1007.8,False,33.4,27.0,76.0,10.64,10.11,True,WideAero,23,3.8,True,-0.53,7,4.94,0.36,Q2,marina_bay,Ferrari
OCO,Racing Point,98.681,2018,29.6,70.9,1007.8,False,33.5,45.0,91.0,10.5,11.18,True,WideAero,23,3.9,True,0.68,2,4.94,0.49,Q2,marina_bay,Mercedes
OCO,Racing Point,98.534,2018,29.6,69.7,1007.9,False,33.3,45.0,91.0,10.5,11.18,True,WideAero,23,3.7,False,0.68,2,4.94,0.49,Q2,marina_bay,Mercedes
HUL,Renault,98.63,2018,29.7,70.3,1007.9,False,33.4,52.0,86.0,10.57,10.0,True,WideAero,23,3.7,True,-0.57,7,4.94,0.6,Q2,marina_bay,Renault
HUL,Renault,98.45,2018,29.7,70.6,1008.0,False,33.1,52.0,86.0,10.57,10.0,True,WideAero,23,3.4,True,-0.57,7,4.94,0.6,Q2,marina_bay,Renault
ALO,McLaren,98.765,2018,29.7,70.2,1007.9,False,33.3,44.0,52.0,12.43,14.11,True,WideAero,23,3.6,True,1.68,16,4.94,0.85,Q2,marina_bay,Renault
ALO,McLaren,98.641,2018,29.5,71.0,1008.1,False,32.8,44.0,52.0,12.43,14.11,True,WideAero,23,3.3,True,1.68,16,4.94,0.85,Q2,marina_bay,Renault
SAI,Renault,98.716,2018,29.4,71.8,1008.0,False,32.7,34.0,86.0,9.43,10.0,True,WideAero,23,3.3,True,0.57,3,4.94,0.4,Q2,marina_bay,Renault
SAI,Renault,99.018,2018,29.5,70.8,1008.0,False,33.1,34.0,86.0,9.43,10.0,True,WideAero,23,3.6,True,0.57,3,4.94,0.4,Q2,marina_bay,Renault
LEC,Sauber,99.375,2018,29.5,70.7,1008.1,False,32.9,13.0,19.0,14.07,15.43,True,WideAero,23,3.4,True,1.36,0,4.94,0.68,Q2,marina_bay,Ferrari
LEC,Sauber,98.747,2018,29.5,71.1,1008.0,False,32.9,13.0,19.0,14.07,15.43,True,WideAero,23,3.4,True,1.36,0,4.94,0.68,Q2,marina_bay,Ferrari
ERI,Sauber,99.46,2018,29.6,70.9,1008.2,False,33.1,6.0,19.0,16.79,15.43,True,WideAero,23,3.5,True,-1.36,4,4.94,0.32,Q2,marina_bay,Ferrari
ERI,Sauber,99.453,2018,29.6,71.1,1008.1,False,32.7,6.0,19.0,16.79,15.43,True,WideAero,23,3.1,True,-1.36,4,4.94,0.32,Q2,marina_bay,Ferrari
GAS,Toro Rosso,99.876,2018,29.6,70.2,1008.2,False,33.0,28.0,30.0,12.93,14.36,True,WideAero,23,3.4,True,1.43,1,4.94,0.93,Q2,marina_bay,Honda
GAS,Toro Rosso,99.691,2018,29.5,71.2,1007.5,False,33.5,28.0,30.0,12.93,14.36,True,WideAero,23,4.0,True,1.43,1,4.94,0.93,Q2,marina_bay,Honda
HAM,Mercedes,96.015,2018,29.6,70.9,1007.6,False,33.8,256.0,415.0,3.0,3.39,True,WideAero,23,4.2,True,0.39,11,4.94,0.62,Q3,marina_bay,Mercedes
VER,Red Bull Racing,96.334,2018,29.6,70.0,1007.6,False,33.7,130.0,248.0,6.71,6.96,True,WideAero,23,4.1,False,0.25,3,4.94,0.52,Q3,marina_bay,Renault
VER,Red Bull Racing,96.607,2018,29.6,70.7,1007.5,False,33.7,130.0,248.0,6.71,6.96,True,WideAero,23,4.1,True,0.25,3,4.94,0.52,Q3,marina_bay,Renault
VET,Ferrari,96.628,2018,29.8,69.7,1007.6,False,33.9,226.0,390.0,2.07,2.86,True,WideAero,23,4.1,False,0.79,11,4.94,0.58,Q3,marina_bay,Ferrari
VET,Ferrari,96.811,2018,29.7,70.4,1007.6,False,33.8,226.0,390.0,2.07,2.86,True,WideAero,23,4.1,True,0.79,11,4.94,0.58,Q3,marina_bay,Ferrari
BOT,Mercedes,96.786,2018,29.5,70.3,1007.9,False,33.2,159.0,415.0,3.79,3.39,True,WideAero,23,3.7,True,-0.4,5,4.94,0.38,Q3,marina_bay,Mercedes
BOT,Mercedes,96.702,2018,29.7,70.3,1007.9,False,33.4,159.0,415.0,3.79,3.39,True,WideAero,23,3.7,True,-0.4,5,4.94,0.38,Q3,marina_bay,Mercedes
RAI,Ferrari,97.403,2018,29.7,70.9,1007.9,False,33.0,164.0,390.0,3.64,2.86,True,WideAero,23,3.3,True,-0.78,15,4.94,0.42,Q3,marina_bay,Ferrari
RAI,Ferrari,96.794,2018,29.7,70.0,1008.0,False,33.1,164.0,390.0,3.64,2.86,True,WideAero,23,3.4,False,-0.78,15,4.94,0.42,Q3,marina_bay,Ferrari
RIC,Red Bull Racing,97.608,2018,29.5,71.0,1008.1,False,32.8,118.0,248.0,7.21,6.96,True,WideAero,23,3.3,True,-0.25,7,4.94,0.48,Q3,marina_bay,Renault
RIC,Red Bull Racing,96.996,2018,29.5,71.0,1008.1,False,32.9,118.0,248.0,7.21,6.96,True,WideAero,23,3.4,True,-0.25,7,4.94,0.48,Q3,marina_bay,Renault
PER,Racing Point,99.204,2018,29.5,71.2,1008.1,False,32.9,46.0,91.0,11.86,11.18,True,WideAero,23,3.4,True,-0.68,7,4.94,0.51,Q3,marina_bay,Mercedes
PER,Racing Point,97.985,2018,29.5,71.1,1008.0,False,32.9,46.0,91.0,11.86,11.18,True,WideAero,23,3.4,True,-0.68,7,4.94,0.51,Q3,marina_bay,Mercedes
GRO,Haas F1 Team,98.32,2018,29.6,70.7,1008.2,False,32.9,27.0,76.0,10.64,10.11,True,WideAero,23,3.3,True,-0.53,7,4.94,0.36,Q3,marina_bay,Ferrari
OCO,Racing Point,99.157,2018,29.5,71.2,1008.2,False,32.7,45.0,91.0,10.5,11.18,True,WideAero,23,3.2,True,0.68,2,4.94,0.49,Q3,marina_bay,Mercedes
OCO,Racing Point,98.365,2018,29.6,70.2,1008.2,False,33.0,45.0,91.0,10.5,11.18,True,WideAero,23,3.4,True,0.68,2,4.94,0.49,Q3,marina_bay,Mercedes
HUL,Renault,98.887,2018,29.6,70.0,1007.6,False,33.7,52.0,86.0,10.57,10.0,True,WideAero,23,4.1,False,-0.57,7,4.94,0.6,Q3,marina_bay,Renault
HUL,Renault,98.588,2018,29.6,70.7,1007.5,False,33.7,52.0,86.0,10.57,10.0,True,WideAero,23,4.1,True,-0.57,7,4.94,0.6,Q3,marina_bay,Renault
LEC,Ferrari,98.014,2019,30.1,60.8,1009.4,False,35.2,182.0,351.0,4.71,4.96,True,WideAero,23,5.1,False,0.25,1,4.94,0.52,Q1,marina_bay,Ferrari
LEC,Ferrari,98.51,2019,30.1,60.3,1009.4,False,35.2,182.0,351.0,4.71,4.96,True,WideAero,23,5.1,False,0.25,1,4.94,0.52,Q1,marina_bay,Ferrari
HAM,Mercedes,98.763,2019,30.2,60.3,1009.5,False,35.2,284.0,505.0,1.93,2.25,True,WideAero,23,5.0,False,0.32,12,4.94,0.56,Q1,marina_bay,Mercedes
HAM,Mercedes,97.565,2019,30.3,60.0,1009.5,False,35.2,284.0,505.0,1.93,2.25,True,WideAero,23,4.9,False,0.32,12,4.94,0.56,Q1,marina_bay,Mercedes
VET,Ferrari,98.939,2019,30.3,60.0,1009.6,False,35.2,169.0,351.0,5.21,4.96,True,WideAero,23,4.9,False,-0.25,12,4.94,0.48,Q1,marina_bay,Ferrari
VET,Ferrari,98.374,2019,30.3,59.6,1009.6,False,34.8,169.0,351.0,5.21,4.96,True,WideAero,23,4.5,False,-0.25,12,4.94,0.48,Q1,marina_bay,Ferrari
VER,Red Bull Racing,98.54,2019,29.8,61.1,1009.7,False,33.9,185.0,266.0,5.36,7.21,True,WideAero,23,4.1,False,1.85,4,4.94,0.7,Q1,marina_bay,Honda
BOT,Mercedes,98.623,2019,29.9,61.1,1009.7,False,34.3,221.0,505.0,2.57,2.25,True,WideAero,23,4.4,False,-0.32,6,4.94,0.44,Q1,marina_bay,Mercedes
